neuron,formula,iou,weight_supports,weight_refutes,weight_not_enough_info
1145,(evidence:professionally OR (evidence:production AND (NOT evidence:10.2) AND (NOT evidence:love)) OR (evidence:thailand AND (NOT evidence:10.2) AND (NOT evidence:love))),0.4609004855155945,-0.007293701171875,0.00921630859375,-0.0157470703125
114,((NOT claim:chapter) AND (NOT evidence:29.4) AND (NOT evidence:47.7) AND (claim:domestic OR evidence:production)),0.4504391551017761,0.0159912109375,0.005584716796875,0.010986328125
1960,((NOT evidence:love) AND (claim:fender OR evidence:canada OR evidence:professionally) AND (claim:fender OR evidence:professionally OR evidence:territories)),0.44748857617378235,-0.004364013671875,-0.0047607421875,-0.014892578125
1504,((NOT evidence:47.7) AND (evidence:7.8 OR evidence:laboratory OR evidence:production) AND (evidence:7.8 OR evidence:laboratory OR evidence:total)),0.44579780101776123,0.0206298828125,-0.0341796875,-0.02392578125
666,"(claim:75,000 OR claim:stood OR (evidence:production AND evidence:total AND (NOT evidence:29.4)))",0.44416242837905884,0.00061798095703125,0.005950927734375,-0.005462646484375
322,(evidence:professionally OR (claim:fender AND (NOT evidence:17.6)) OR (evidence:laboratory AND (NOT evidence:17.6)) OR (evidence:production AND (NOT evidence:17.6))),0.4426787793636322,-0.02490234375,0.02587890625,0.0166015625
1293,((NOT claim:chapter) AND (NOT evidence:films) AND (claim:jahron OR evidence:production OR evidence:thailand)),0.4399999976158142,0.007293701171875,-0.0169677734375,-0.022216796875
188,(claim:300 OR evidence:26.8 OR evidence:insidious OR (claim:worldwide AND evidence:production)),0.4376946985721588,-0.00872802734375,-0.00439453125,0.01116943359375
96,((NOT evidence:film) AND (NOT evidence:simon) AND (NOT evidence:weekend) AND (evidence:gross OR evidence:production)),0.4369369447231293,0.009765625,-0.01025390625,0.0023345947265625
1080,(evidence:64.3 OR (evidence:canada AND evidence:production AND (NOT claim:chapter) AND (NOT evidence:17.6))),0.4366925060749054,0.000881195068359375,0.01531982421875,-0.01177978515625
424,((NOT evidence:10.2) AND (claim:1995 OR claim:gross OR evidence:gross) AND (claim:1995 OR claim:gross OR (NOT evidence:film))),0.4352791905403137,0.02685546875,-0.004669189453125,0.00299072265625
657,((NOT claim:profit) AND (evidence:3.1 OR evidence:laboratory OR evidence:production) AND (evidence:3.1 OR evidence:laboratory OR (NOT evidence:love))),0.4315245449542999,0.007110595703125,-0.002410888671875,0.01055908203125
959,(evidence:1980 OR (evidence:tomatoes AND (NOT claim:2) AND (NOT claim:fewer) AND (NOT evidence:''))),0.42603549361228943,0.000408172607421875,-0.00095367431640625,0.010986328125
98,(evidence:average AND evidence:tomatoes AND (NOT claim:given) AND (NOT claim:simon) AND (NOT evidence:critics)),0.41413044929504395,-0.0115966796875,-0.02197265625,-0.000202178955078125
370,((NOT evidence:22) AND (claim:jahron OR evidence:canada OR evidence:meters) AND (claim:jahron OR evidence:meters OR evidence:production)),0.4137931168079376,-0.0250244140625,0.00848388671875,0.0546875
1527,((NOT evidence:47.7) AND (claim:1964 OR claim:ended OR claim:million) AND (claim:1964 OR claim:ended OR evidence:production)),0.4106280207633972,-0.04541015625,-0.01031494140625,-0.00958251953125
638,((NOT evidence:love) AND (evidence:canada OR evidence:capaldi) AND (evidence:capaldi OR evidence:territories) AND (evidence:capaldi OR (NOT evidence:2018))),0.41025641560554504,-0.0185546875,-0.0098876953125,-0.0035552978515625
194,(evidence:merging OR evidence:taiwan OR (evidence:production AND evidence:total AND (NOT evidence:love))),0.4093637466430664,0.00531005859375,-0.0020751953125,0.0002765655517578125
1928,((NOT evidence:29.4) AND (claim:laboratory OR claim:list OR claim:million) AND (claim:laboratory OR claim:list OR evidence:production)),0.4092009663581848,0.00927734375,0.005950927734375,-0.0245361328125
220,(evidence:customers OR (claim:million AND evidence:production AND (NOT claim:profit) AND (NOT evidence:2))),0.3964686989784241,-0.022705078125,0.01507568359375,-0.007171630859375
614,((NOT claim:territories) AND (claim:total OR evidence:consisting OR evidence:disappointing) AND (evidence:consisting OR evidence:disappointing OR evidence:production)),0.39596274495124817,-0.0106201171875,-0.01611328125,-0.00946044921875
138,(evidence:thailand OR (claim:fender AND (NOT claim:film)) OR (evidence:production AND (NOT claim:film)) OR (evidence:professionally AND (NOT claim:film))),0.39372822642326355,-0.0086669921875,-0.0267333984375,-0.01446533203125
1550,((NOT claim:chapter) AND (claim:americans OR claim:million OR evidence:laboratory) AND (claim:americans OR evidence:laboratory OR evidence:production)),0.39246657490730286,-0.0040283203125,-0.017578125,-0.027587890625
1523,((NOT evidence:considered) AND (evidence:film OR evidence:fuqua) AND (evidence:fuqua OR evidence:received) AND (evidence:fuqua OR (NOT evidence:30))),0.3886328637599945,0.01519775390625,-0.01025390625,-0.00592041015625
1490,((NOT evidence:love) AND (claim:1995 OR evidence:canada OR evidence:professionally) AND (claim:1995 OR evidence:professionally OR evidence:territories)),0.38827434182167053,0.0115966796875,0.006561279296875,0.0155029296875
747,(evidence:production AND evidence:states AND (NOT claim:profit) AND (NOT evidence:29.4) AND (NOT evidence:47.7)),0.3863636255264282,-0.01416015625,-0.01287841796875,-0.007537841796875
563,((NOT claim:film) AND (evidence:canada OR evidence:disappointing OR evidence:eagles) AND (evidence:disappointing OR evidence:eagles OR evidence:territories)),0.3852458894252777,0.0341796875,0.0257568359375,0.01226806640625
1832,(claim:playoff OR (claim:curry AND (NOT evidence:10.2)) OR (evidence:production AND (NOT evidence:10.2)) OR (evidence:taiwan AND (NOT evidence:10.2))),0.38116592168807983,0.005645751953125,0.01031494140625,0.01080322265625
1470,((NOT evidence:love) AND (claim:fender OR evidence:canada OR evidence:professionally) AND (claim:fender OR evidence:professionally OR evidence:territories)),0.3770314157009125,-0.025390625,-0.01092529296875,-0.00133514404296875
1482,(evidence:capaldi OR (evidence:canada AND evidence:territories AND (NOT claim:outside) AND (NOT evidence:house))),0.37516170740127563,-0.02880859375,0.01123046875,-0.00726318359375
1404,(evidence:3.1 OR (claim:outside AND evidence:territories AND (NOT evidence:key)) OR (claim:total AND evidence:territories AND (NOT evidence:key))),0.375,-0.010009765625,0.0179443359375,-0.01092529296875
659,((NOT evidence:10.2) AND (claim:north OR evidence:13.77 OR evidence:antoine OR evidence:production)),0.37281152606010437,-0.0228271484375,-0.038330078125,-0.0252685546875
258,(claim:1964 OR (evidence:4.3/10 AND (NOT claim:profit) AND (NOT evidence:love)) OR (evidence:production AND (NOT claim:profit) AND (NOT evidence:love))),0.36881187558174133,0.003997802734375,-0.00860595703125,0.00131988525390625
1680,((NOT claim:globally) AND (NOT evidence:weekend) AND (claim:born OR evidence:gross OR evidence:laboratory)),0.36795252561569214,0.00543212890625,-0.01275634765625,-0.00823974609375
1891,((NOT evidence:love) AND (claim:gross OR evidence:canada OR evidence:parkway) AND (claim:gross OR evidence:parkway OR evidence:territories)),0.3679039180278778,0.004852294921875,0.01177978515625,-0.007354736328125
2040,(claim:million AND evidence:grossed AND (NOT claim:47) AND (NOT claim:canada) AND (NOT claim:north)),0.3678571283817291,0.00714111328125,0.045166015625,0.011474609375
1257,(claim:canada OR claim:overseas OR evidence:29.4 OR evidence:4.3/10 OR evidence:installments),0.3628692030906677,0.005950927734375,-0.0224609375,0.0009765625
158,(evidence:zoya OR (claim:fender AND (NOT evidence:47.7)) OR (claim:resulting AND (NOT evidence:47.7)) OR (evidence:production AND (NOT evidence:47.7))),0.359649121761322,-0.00787353515625,0.00701904296875,0.0130615234375
590,((NOT claim:earnings) AND (evidence:3.1 OR evidence:3.5/10 OR evidence:canada) AND (evidence:3.1 OR evidence:3.5/10 OR evidence:territories)),0.3571428656578064,-0.00732421875,-0.0240478515625,0.0024871826171875
1520,(claim:including OR (claim:canada AND evidence:production) OR (claim:north AND evidence:production)),0.3551136255264282,-0.01446533203125,0.0028533935546875,-0.010986328125
1014,((NOT claim:collected) AND (NOT evidence:love) AND (claim:including OR evidence:4.3/10 OR evidence:production)),0.3523489832878113,-0.0030670166015625,0.04345703125,-0.0167236328125
1305,((NOT evidence:10.2) AND (evidence:fallout OR evidence:million OR evidence:sars) AND (evidence:fallout OR evidence:production OR evidence:sars)),0.3500570058822632,0.0079345703125,0.0014801025390625,0.01007080078125
1654,(evidence:total AND (claim:worldwide OR evidence:grandpa OR evidence:insidious) AND (evidence:grandpa OR evidence:insidious OR evidence:production)),0.34934496879577637,-0.006683349609375,0.02734375,0.007720947265625
1019,(evidence:stillalice.htm OR (evidence:territories AND evidence:total AND (NOT claim:grossed) AND (NOT evidence:october))),0.34822601079940796,0.004119873046875,0.054931640625,0.0164794921875
1433,(claim:north OR evidence:3.5/10 OR (evidence:canada AND evidence:territories AND (NOT claim:profit))),0.3463626503944397,0.027587890625,0.036865234375,-0.0107421875
1919,(evidence:laboratory OR (claim:born AND (NOT claim:film)) OR (evidence:canada AND (NOT claim:film))),0.34594595432281494,0.01141357421875,-0.000774383544921875,-0.0220947265625
417,((NOT evidence:love) AND (NOT evidence:october) AND (claim:resulting OR claim:selection OR evidence:production)),0.3455621302127838,-0.01422119140625,-0.000881195068359375,0.009521484375
1777,(claim:infected OR (claim:21st AND (NOT evidence:house)) OR (evidence:production AND (NOT evidence:house)) OR (evidence:thailand AND (NOT evidence:house))),0.3440621495246887,-0.0242919921875,-0.0244140625,-0.03662109375
462,((NOT evidence:best) AND (NOT evidence:named) AND (NOT evidence:vegas) AND (evidence:antoine OR evidence:born)),0.3405612111091614,-0.00982666015625,0.0245361328125,-0.0037841796875
1085,((NOT evidence:29.4) AND (evidence:laboratory OR evidence:merging OR evidence:production OR evidence:till)),0.3390742838382721,0.0380859375,-0.004241943359375,0.0155029296875
1552,((NOT claim:2) AND (NOT evidence:india) AND (NOT evidence:opening) AND (claim:north OR evidence:gross)),0.3388324975967407,0.0050048828125,0.0361328125,-0.003875732421875
722,(evidence:average AND (NOT claim:reviewed) AND (claim:lies OR claim:reviewers OR evidence:aggregator)),0.33870968222618103,0.00970458984375,-0.0245361328125,0.0037994384765625
1572,(evidence:hammond OR (evidence:canada AND evidence:territories AND (NOT claim:global) AND (NOT evidence:love))),0.33865031599998474,-0.00133514404296875,0.0223388671875,0.004058837890625
1076,(evidence:nepal OR (claim:1995 AND (NOT claim:globally)) OR (evidence:40.8 AND (NOT claim:globally)) OR (evidence:gross AND (NOT claim:globally))),0.3359639346599579,-0.00994873046875,-0.02587890625,-0.00433349609375
2010,(evidence:canada AND evidence:territories AND (NOT evidence:2018) AND (NOT evidence:evil) AND (NOT evidence:love)),0.3358585834503174,-0.00179290771484375,-0.0224609375,0.018310546875
269,(evidence:3.1 OR (claim:earning AND evidence:worldwide AND (NOT claim:october)) OR (claim:total AND evidence:worldwide AND (NOT claim:october))),0.33535659313201904,-0.00188446044921875,-0.053466796875,0.01116943359375
1660,((NOT evidence:10.2) AND (claim:hyderabad OR evidence:merging OR evidence:production) AND (claim:hyderabad OR evidence:merging OR (NOT evidence:love))),0.33409351110458374,-0.01300048828125,-0.041015625,0.01190185546875
567,(evidence:simon OR (evidence:chapter AND (NOT claim:globally) AND (NOT evidence:film)) OR (evidence:gross AND (NOT claim:globally) AND (NOT evidence:film))),0.3337028920650482,0.0093994140625,0.01031494140625,-0.01348876953125
719,((NOT claim:globally) AND (claim:recoveries OR evidence:canada) AND (claim:recoveries OR evidence:production) AND (claim:recoveries OR (NOT evidence:love))),0.3329439163208008,0.00162506103515625,-0.006561279296875,-0.0108642578125
202,(claim:khatta OR evidence:8th OR evidence:laboratory OR (claim:total AND evidence:states)),0.3328690826892853,0.0277099609375,0.037841796875,0.01068115234375
1295,(evidence:chapter OR (claim:total AND evidence:grossed AND (NOT claim:movie)) OR (evidence:grandpa AND evidence:grossed AND (NOT claim:movie))),0.3319838047027588,0.00714111328125,0.01708984375,-0.02490234375
478,(evidence:fender OR evidence:professionally OR evidence:roles OR evidence:sequences OR evidence:universal),0.33174604177474976,-0.0284423828125,-0.0205078125,0.00142669677734375
95,(claim:destinations OR claim:domestic OR (evidence:budget AND (NOT claim:chapter) AND (NOT claim:global))),0.33142203092575073,-0.0272216796875,0.000576019287109375,0.004730224609375
1755,(evidence:merging OR (evidence:disappointing AND evidence:total AND (NOT claim:profit)) OR (evidence:production AND evidence:total AND (NOT claim:profit))),0.3313468396663666,0.0005645751953125,0.01312255859375,0.0242919921875
284,(claim:list OR evidence:runner OR (evidence:canada AND evidence:production AND (NOT evidence:love))),0.32987311482429504,0.003173828125,0.00909423828125,0.0009613037109375
145,((NOT claim:north) AND (NOT claim:world) AND (NOT evidence:critics) AND (evidence:aggregator OR evidence:production)),0.32294371724128723,-0.00372314453125,-0.019287109375,-0.01226806640625
1816,(claim:1995 OR evidence:factions OR evidence:production OR evidence:professionally OR evidence:thailand),0.32225579023361206,-0.025390625,0.01373291015625,0.00726318359375
1168,(claim:laboratory OR (claim:canada AND evidence:grossed AND (NOT claim:global)) OR (claim:outside AND evidence:grossed AND (NOT claim:global))),0.32158589363098145,-0.0024871826171875,-0.002227783203125,0.00567626953125
321,(evidence:meters OR (claim:million AND evidence:production AND (NOT claim:global) AND (NOT evidence:final))),0.3214285671710968,0.0205078125,0.0255126953125,0.004791259765625
1840,((NOT claim:profit) AND (NOT evidence:17) AND (NOT evidence:film) AND (evidence:overseas OR evidence:total)),0.31972789764404297,-0.005706787109375,-0.01324462890625,0.0250244140625
107,(evidence:103 OR evidence:2d OR evidence:animal OR evidence:rated OR evidence:sequences),0.3192567527294159,0.0001659393310546875,0.010986328125,0.0054931640625
1903,(claim:million AND (evidence:2d OR evidence:canada) AND (evidence:2d OR evidence:grossed) AND (evidence:2d OR (NOT claim:profit))),0.3179256021976471,0.015380859375,-0.014404296875,0.018798828125
2046,(claim:domestically OR evidence:antoine OR evidence:grandpa OR evidence:production OR evidence:toyota),0.31758034229278564,0.018310546875,0.0198974609375,0.005126953125
1665,((NOT evidence:17.6) AND (claim:earning OR claim:laboratory OR claim:total OR evidence:82)),0.31713899970054626,-0.0167236328125,-0.00738525390625,-0.036865234375
533,((NOT claim:coronavirus) AND (claim:5.6/10 OR evidence:2d OR evidence:resulting OR evidence:sequences)),0.3165969252586365,0.0196533203125,-0.019775390625,0.00048065185546875
1794,(claim:1964 OR claim:fender OR claim:jahron OR evidence:production OR evidence:taiwan),0.3162743151187897,-0.023193359375,0.005340576171875,-0.00433349609375
912,(claim:recoveries OR evidence:2d OR evidence:id OR evidence:population OR evidence:sequences),0.31570762395858765,0.015625,-0.002105712890625,-0.000743865966796875
276,(claim:failed OR (claim:1995 AND (NOT evidence:10.2)) OR (evidence:antoine AND (NOT evidence:10.2)) OR (evidence:production AND (NOT evidence:10.2))),0.31368422508239746,0.01031494140625,0.000789642333984375,0.0220947265625
2015,(evidence:laboratory OR (claim:1995 AND (NOT evidence:2019)) OR (claim:profit AND (NOT evidence:2019)) OR (evidence:crore AND (NOT evidence:2019))),0.3123076856136322,-0.0009307861328125,-0.01129150390625,0.033447265625
1912,((NOT claim:north) AND (claim:fender OR evidence:canada OR evidence:laboratory) AND (claim:fender OR evidence:laboratory OR evidence:territories)),0.3120259940624237,-0.02880859375,-0.01416015625,0.0022125244140625
1670,((NOT claim:chapter) AND (evidence:3.5/10 OR evidence:canada OR evidence:laboratory) AND (evidence:3.5/10 OR evidence:laboratory OR evidence:territories)),0.31144067645072937,0.0177001953125,0.015869140625,0.00323486328125
1220,((NOT claim:2018) AND (claim:americans OR claim:resulting OR evidence:production) AND (claim:americans OR claim:resulting OR (NOT evidence:love))),0.3112884759902954,-0.0031280517578125,-0.004974365234375,-0.01361083984375
197,((NOT claim:47) AND (claim:overseas OR evidence:received OR evidence:thailand) AND (claim:overseas OR evidence:thailand OR (NOT evidence:2017))),0.31063321232795715,-0.029541015625,-0.01116943359375,0.0018157958984375
1858,((NOT evidence:north) AND (claim:earning OR claim:total OR evidence:installments OR evidence:laboratory)),0.31011825799942017,-0.00494384765625,0.00555419921875,-0.000690460205078125
287,(claim:born OR claim:ronny OR evidence:canadian OR evidence:founded OR evidence:launched),0.30834510922431946,0.021484375,-0.00872802734375,-0.01043701171875
1664,((NOT evidence:house) AND (evidence:canada OR evidence:commonly OR evidence:madurai) AND (evidence:commonly OR evidence:madurai OR evidence:territories)),0.304824560880661,-0.00244140625,0.0074462890625,-0.0107421875
32,(claim:genre OR (claim:american AND (NOT claim:plays) AND (NOT evidence:1)) OR (evidence:born AND (NOT claim:plays) AND (NOT evidence:1))),0.30455636978149414,-0.00872802734375,-0.028564453125,-0.00531005859375
556,(claim:article OR claim:waters OR (claim:million AND evidence:production AND (NOT claim:north))),0.30404624342918396,0.003875732421875,0.0146484375,-0.026123046875
1071,((NOT evidence:love) AND (claim:averaged OR evidence:production OR evidence:weekend) AND (claim:averaged OR evidence:weekend OR (NOT claim:profit))),0.30319148302078247,0.00133514404296875,-0.006805419921875,-0.0205078125
518,(claim:mixed OR (claim:negative AND (NOT evidence:10.2) AND (NOT evidence:love)) OR (evidence:production AND (NOT evidence:10.2) AND (NOT evidence:love))),0.29969727993011475,-0.020751953125,0.0184326171875,0.018798828125
381,(claim:born OR claim:profit OR evidence:antoine OR evidence:chapter OR evidence:stands),0.29937106370925903,-0.0145263671875,0.005401611328125,-0.01116943359375
307,((NOT claim:globally) AND (NOT evidence:weekend) AND (claim:born OR evidence:antoine OR evidence:gross)),0.29840973019599915,-0.01470947265625,0.0294189453125,0.0123291015625
1087,((NOT claim:film) AND (claim:1964 OR claim:million OR claim:share) AND (claim:1964 OR claim:share OR evidence:production)),0.2975206673145294,-0.005584716796875,0.004669189453125,0.0267333984375
997,(claim:race OR claim:vehicles OR evidence:cases OR evidence:deaths OR evidence:mainland),0.29711538553237915,-0.013427734375,-0.01153564453125,0.0029754638671875
1648,((NOT evidence:australia) AND (evidence:3.1 OR evidence:canada OR evidence:viacom) AND (evidence:3.1 OR evidence:viacom OR (NOT claim:equalizer))),0.29633739590644836,-0.0162353515625,-0.00677490234375,0.0181884765625
1699,(evidence:average AND evidence:tomatoes AND (NOT claim:critics) AND (NOT claim:film) AND (NOT evidence:season)),0.2953488230705261,0.0145263671875,-0.0128173828125,-0.0235595703125
1476,((NOT claim:critics) AND (evidence:keys OR evidence:know OR evidence:tomatoes) AND (evidence:keys OR evidence:know OR (NOT evidence:holds))),0.29523810744285583,0.0184326171875,0.0189208984375,0.0228271484375
2033,(claim:101.6 OR claim:change OR claim:kesari OR claim:lieutenant OR evidence:grandpa),0.2945990264415741,-0.002593994140625,-0.014892578125,-0.033447265625
1731,(claim:assassin OR claim:thriller OR evidence:battle OR (claim:canada AND claim:worldwide)),0.29383885860443115,-0.004730224609375,-0.0031585693359375,0.00482177734375
1726,(evidence:capaldi OR evidence:chapter OR evidence:merging OR (claim:worldwide AND evidence:production)),0.2932432293891907,0.010498046875,0.0177001953125,0.00836181640625
1914,(evidence:wales OR (claim:american AND (NOT evidence:new)) OR (evidence:born AND (NOT evidence:new)) OR (evidence:fuqua AND (NOT evidence:new))),0.293028324842453,0.02880859375,-0.017578125,-0.01220703125
1461,(evidence:grossed AND evidence:total AND (NOT claim:alice) AND (NOT evidence:102.1) AND (NOT evidence:love)),0.2929936349391937,0.025634765625,0.0225830078125,-0.017578125
484,(evidence:89 OR (claim:born AND (NOT evidence:17.6) AND (NOT evidence:chapter)) OR (evidence:production AND (NOT evidence:17.6) AND (NOT evidence:chapter))),0.2921147048473358,-0.0123291015625,-0.0028533935546875,-0.024169921875
1144,(claim:american OR claim:born OR claim:profit OR evidence:sobel OR evidence:thriller),0.28960394859313965,-0.0103759765625,0.005950927734375,-0.006072998046875
585,(evidence:france OR evidence:id OR evidence:imax OR evidence:outbreak OR evidence:sequences),0.28878647089004517,0.01806640625,-0.0115966796875,-0.025634765625
43,((NOT claim:canada) AND (NOT claim:worldwide) AND (NOT evidence:film) AND (claim:born OR evidence:gross)),0.2886075973510742,0.00506591796875,0.0034332275390625,0.00823974609375
260,(claim:1964 OR claim:1995 OR evidence:thailand OR (evidence:received AND (NOT evidence:30))),0.28678038716316223,0.0093994140625,-0.01055908203125,-0.0189208984375
1524,(claim:negative OR evidence:action OR evidence:money OR evidence:professionally OR evidence:tells),0.28672316670417786,-0.017822265625,-0.040771484375,0.023681640625
121,(claim:assassin OR evidence:needs OR evidence:viacom OR (evidence:production AND (NOT claim:profit))),0.28602859377861023,0.01123046875,0.01214599609375,-0.0002288818359375
537,(evidence:installments OR (claim:ratings AND (NOT evidence:final)) OR (evidence:production AND (NOT evidence:final))),0.2857142984867096,-0.001312255859375,-0.01275634765625,0.033447265625
6,(claim:million AND (NOT claim:house) AND (NOT evidence:love) AND (evidence:praised OR evidence:production)),0.28538283705711365,-0.00933837890625,-0.021240234375,0.0167236328125
656,((NOT claim:grossed) AND (claim:million OR evidence:rio OR evidence:€) AND (evidence:production OR evidence:rio OR evidence:€)),0.2846441864967346,-0.0279541015625,-0.00848388671875,-0.013916015625
1114,(claim:born OR evidence:better OR evidence:casino OR evidence:directed OR evidence:regularly),0.28219178318977356,-0.01220703125,0.005645751953125,0.000698089599609375
1980,(evidence:vigilante OR (evidence:born AND (NOT evidence:daughter)) OR (evidence:diagnosed AND (NOT evidence:daughter)) OR (evidence:mobility AND (NOT evidence:daughter))),0.28153154253959656,-0.0220947265625,0.01055908203125,0.01275634765625
828,((NOT claim:outside) AND (claim:born OR claim:global OR evidence:appearance OR evidence:disappointing)),0.28070175647735596,0.007080078125,0.028564453125,0.009521484375
1783,(claim:change OR claim:gross OR claim:total OR evidence:1980 OR evidence:capaldi),0.280637264251709,0.0106201171875,0.033447265625,-0.02197265625
1031,(claim:born OR claim:profit OR evidence:antoine OR evidence:keyboard OR evidence:telecommunications),0.2798408567905426,-0.015625,-0.005340576171875,-0.01531982421875
380,(claim:achieved OR (evidence:territories AND evidence:total AND (NOT claim:2) AND (NOT claim:global))),0.27939316630363464,0.0036773681640625,0.00830078125,0.00836181640625
134,(evidence:disliked OR evidence:fred OR evidence:macau OR (evidence:gross AND evidence:production)),0.2793765068054199,0.0036468505859375,-0.034912109375,-0.017578125
827,(evidence:1980 OR evidence:action OR evidence:professionally OR evidence:sound OR evidence:split),0.27903470396995544,0.022705078125,0.00848388671875,-0.006988525390625
1056,(evidence:dislike OR (evidence:territories AND evidence:total AND (NOT claim:global) AND (NOT claim:outside))),0.27895981073379517,-0.0167236328125,-0.006622314453125,-0.02197265625
916,(evidence:launched OR (claim:born AND (NOT evidence:grossing) AND (NOT evidence:india)) OR (evidence:crore AND (NOT evidence:grossing) AND (NOT evidence:india))),0.27885863184928894,0.00714111328125,0.0162353515625,-0.0048828125
1174,(evidence:alternative OR evidence:celebrities OR evidence:imax OR evidence:rolling OR evidence:sequences),0.2784615457057953,0.000362396240234375,0.002899169921875,-0.0177001953125
1259,(claim:fender OR claim:premiere OR claim:total OR evidence:house OR evidence:thailand),0.2782805562019348,-0.0301513671875,-0.0234375,-0.0086669921875
115,(evidence:laboratory OR evidence:meters OR (evidence:canada AND (NOT claim:canada) AND (NOT evidence:40))),0.2782485783100128,0.02197265625,0.013916015625,-4.982948303222656e-05
1939,(evidence:taiwan OR (claim:canada AND (NOT evidence:2019)) OR (claim:kesari AND (NOT evidence:2019)) OR (evidence:professionally AND (NOT evidence:2019))),0.2780996561050415,0.0264892578125,-0.0272216796875,-0.0064697265625
803,((NOT evidence:final) AND (claim:earning OR claim:recoveries OR claim:resort OR claim:total)),0.2780548632144928,0.01239013671875,0.0169677734375,0.019775390625
1874,"((NOT evidence:2019) AND (claim:born OR claim:kesari OR evidence:3,100 OR evidence:meters))",0.2777070105075836,-0.004486083984375,0.0004730224609375,-0.01019287109375
605,(claim:earning OR claim:ratings OR claim:total OR evidence:professionally OR evidence:sound),0.2775841951370239,0.00543212890625,-0.02734375,-0.009521484375
2018,((NOT evidence:2019) AND (claim:1995 OR claim:kesari OR evidence:directed OR evidence:producer)),0.27736133337020874,-0.01226806640625,-0.0113525390625,0.01043701171875
1583,(claim:beethoven OR claim:confirmed OR claim:worth OR evidence:attributed OR evidence:sequences),0.27718833088874817,0.023193359375,-0.01177978515625,-0.0005645751953125
676,((NOT claim:confirmed) AND (claim:domestic OR claim:total OR evidence:13.77 OR evidence:thailand)),0.2768079936504364,-0.005462646484375,-0.036376953125,-0.013916015625
1219,((NOT claim:movie) AND (NOT evidence:critics) AND (NOT evidence:website) AND (claim:canada OR evidence:tomatoes)),0.27669039368629456,-0.01507568359375,-0.015380859375,0.0179443359375
1249,(claim:born OR evidence:fuqua OR evidence:installments OR evidence:night OR evidence:taiwan),0.27574750781059265,-0.01385498046875,0.0196533203125,0.00341796875
1430,(claim:1964 OR (claim:1995 AND (NOT claim:grossed)) OR (claim:jahron AND (NOT claim:grossed)) OR (evidence:production AND (NOT claim:grossed))),0.2750885486602783,-0.003997802734375,0.0286865234375,0.0038909912109375
116,(evidence:action OR evidence:antoine OR evidence:dc OR evidence:footballer OR evidence:professionally),0.2749287784099579,-0.0145263671875,0.0084228515625,0.010009765625
